transaction_id,date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,unit_cost,discount_pct,revenue,cost,profit,payment_method,customer_segment
TXN8537,2023-07-19,ST04,Lakeview,Midwest,Apparel,Denim Jacket,3,45.27,20.42,10.0,122.22,61.26,60.96,Cash,Returning
TXN12981,2023-11-07,ST06,Riverside,Southeast,Beauty,Lip Balm Set,1,54.2,33.77,,54.2,33.77,20.43,Credit Card,New
TXN23514,2024-07-08,ST04,Lakeview,Midwest,Electronics,Gaming Mouse,6,144.93,122.89,5.0,826.08,737.34,88.74,Credit Card,Returning
TXN23982,2024-07-18,ST06,Riverside,Southeast,Beauty,Hair Serum,6,65.12,44.04,15.0,332.1,264.24,67.86,Cash,New
TXN11933,2023-10-15,ST05,Magnolia Square,Southeast,Home & Garden,Storage Bin,1,141.68,95.58,10.0,127.51,95.58,31.93,Credit Card,VIP
TXN13782,2023-11-20,ST01,Maple Street,Northeast,Apparel,Running Shoes,4,115.66,55.43,0.0,462.64,221.72,240.92,Debit Card,VIP
TXN22914,2024-06-26,ST02,Harborview,Northeast,Electronics,Laptop Stand,1,314.67,252.91,0.0,314.67,252.91,61.76,Credit Card,Returning
TXN5101,2023-04-29,ST05,Magnolia Square,Southeast,Beauty,Hair Serum,5,18.72,12.85,15.0,79.55,64.25,15.3,Debit Card,Returning
TXN13071,2023-11-09,ST04,Lakeview,Midwest,Home & Garden,Garden Hose,1,81.24,46.04,0.0,81.24,46.04,35.2,Cash,New
TXN29749,2024-11-29,ST01,Maple Street,Northeast,Apparel,Wool Sweater,7,41.69,20.77,0.0,291.83,145.39,146.44,Debit Card,Returning
TXN31070,2024-12-20,ST02,Harborview,Northeast,Beauty,Face Moisturizer,3,88.6,57.77,0.0,265.8,173.31,92.49,Mobile Payment,New
TXN22599,2024-06-19,ST02,Harborview,Northeast,Home & Garden,Throw Pillow,5,202.66,132.15,0.0,1013.3,660.75,352.55,Debit Card,Returning
TXN14347,2023-11-29,ST06,Riverside,Southeast,Home & Garden,Wall Clock,3,72.38,47.64,20.0,173.7,142.92,30.78,Credit Card,VIP
TXN11551,2023-10-04,ST05,Magnolia Square,Southeast,Apparel,Yoga Pants,1,88.82,56.66,0.0,88.82,56.66,32.16,Credit Card,VIP
TXN23508,2024-07-08,ST03,Sunset Plaza,West,Home & Garden,LED Lamp,2,49.66,29.58,0.0,99.32,59.16,40.16,Credit Card,VIP
TXN1260,2023-01-10,ST03,Sunset Plaza,West,Beauty,Sunscreen SPF50,3,59.06,37.04,10.0,159.45,111.12,48.33,Credit Card,Returning
TXN30263,2024-12-07,ST02,Harborview,Northeast,Apparel,Casual Sneakers,3,48.44,29.57,10.0,130.8,88.71,42.09,Mobile Payment,VIP
TXN17961,2024-02-23,ST02,Harborview,Northeast,Groceries,Honey Jar,1,4.61,3.95,0.0,4.61,3.95,0.66,Debit Card,VIP
TXN11757,2023-10-10,ST04,Lakeview,Midwest,Beauty,Perfume Spray,3,58.53,38.34,0.0,175.59,115.02,60.57,Debit Card,New
TXN10199,2023-08-30,ST05,Magnolia Square,Southeast,Groceries,Granola Bars,1,17.09,14.48,20.0,13.67,14.48,-0.81,Debit Card,Returning
TXN27524,2024-10-15,ST05,Magnolia Square,Southeast,Beauty,Face Moisturizer,5,35.47,22.89,0.0,177.35,114.45,62.9,Credit Card,Returning
TXN20052,2024-04-20,ST01,Maple Street,Northeast,Electronics,Smart Watch,3,519.6,407.29,10.0,1402.92,1221.87,181.05,Mobile Payment,VIP
TXN22607,2024-06-19,ST03,Sunset Plaza,West,Home & Garden,Storage Bin,4,178.66,105.58,15.0,607.44,422.32,185.12,Credit Card,New
TXN10767,2023-09-12,ST06,Riverside,Southeast,Electronics,Gaming Mouse,2,287.73,237.89,10.0,517.92,475.78,42.14,Credit Card,Returning
TXN4944,2023-04-25,ST04,Lakeview,Midwest,Electronics,Wireless Earbuds,4,157.64,136.44,0.0,630.56,545.76,84.8,Mobile Payment,New
TXN11841,2023-10-13,ST04,Lakeview,Midwest,Beauty,Shampoo Bottle,2,19.78,11.33,0.0,39.56,22.66,16.9,Debit Card,Returning
TXN10066,2023-08-27,ST01,Maple Street,Northeast,Groceries,Greek Yogurt,1,28.81,25.12,0.0,28.81,25.12,3.69,Credit Card,New
TXN2578,2023-02-23,ST03,Sunset Plaza,West,Groceries,Olive Oil,3,33.56,30.08,15.0,85.59,90.24,-4.65,Mobile Payment,New
TXN1741,2023-01-27,ST01,Maple Street,Northeast,Electronics,Wireless Earbuds,4,342.55,306.94,10.0,1233.2,1227.76,5.44,Credit Card,New
TXN10863,2023-09-16,ST02,Harborview,Northeast,Electronics,USB Hub,5,588.21,514.66,5.0,2794.0,2573.3,220.7,Cash,Returning
TXN24929,2024-08-09,ST02,Harborview,Northeast,Home & Garden,Storage Bin,2,31.85,21.34,0.0,63.7,42.68,21.02,Credit Card,Returning
TXN14983,2023-12-10,ST02,Harborview,Northeast,Home & Garden,Garden Hose,3,97.17,64.09,0.0,291.51,192.27,99.24,Debit Card,Returning
TXN22744,2024-06-22,ST03,Sunset Plaza,West,Electronics,Wireless Earbuds,3,471.53,398.58,0.0,1414.59,1195.74,218.85,Credit Card,New
TXN3391,2023-03-17,ST03,Sunset Plaza,West,Home & Garden,Wall Clock,4,42.07,27.42,0.0,168.28,109.68,58.6,Cash,Returning
TXN18616,2024-03-12,ST06,Riverside,Southeast,Apparel,Cotton T-Shirt,5,57.67,36.79,0.0,288.35,183.95,104.4,Credit Card,VIP
TXN27986,2024-10-28,ST03,Sunset Plaza,West,Beauty,Perfume Spray,2,74.52,38.74,0.0,149.04,77.48,71.56,Cash,Returning
TXN11963,2023-10-16,ST03,Sunset Plaza,West,Beauty,Perfume Spray,3,74.84,48.11,15.0,190.83,144.33,46.5,Credit Card,New
TXN1770,2023-01-27,ST06,Riverside,Southeast,Groceries,Sparkling Water,2,22.44,19.95,0.0,44.88,39.9,4.98,Credit Card,VIP
TXN8964,2023-07-29,ST02,Harborview,Northeast,Beauty,Face Moisturizer,3,36.95,18.53,0.0,110.85,55.59,55.26,Cash,New
TXN29523,2024-11-25,ST01,Maple Street,Northeast,Groceries,Pasta Pack,1,33.88,28.39,5.0,32.19,28.39,3.8,Debit Card,New
TXN27600,2024-10-17,ST06,Riverside,Southeast,Groceries,Sparkling Water,1,17.66,14.61,,16.78,14.61,2.17,Credit Card,Returning
TXN24395,2024-07-27,ST04,Lakeview,Midwest,Apparel,Baseball Cap,1,83.74,54.23,0.0,83.74,54.23,29.51,Cash,Returning
TXN13670,2023-11-18,ST04,Lakeview,Midwest,Groceries,Olive Oil,1,39.03,33.54,10.0,35.13,33.54,1.59,Debit Card,New
TXN28657,2024-11-09,ST06,Riverside,Southeast,Beauty,Face Moisturizer,3,62.66,33.27,0.0,187.98,99.81,88.17,Cash,VIP
TXN9188,2023-08-03,ST06,Riverside,Southeast,Electronics,Gaming Mouse,4,274.21,232.71,15.0,932.32,930.84,1.48,Mobile Payment,VIP
TXN19745,2024-04-11,ST04,Lakeview,Midwest,Apparel,Winter Coat,2,26.29,14.39,10.0,47.32,28.78,18.54,Credit Card,Returning
TXN6404,2023-06-03,ST05,Magnolia Square,Southeast,Groceries,Trail Mix,2,30.25,25.78,0.0,60.5,51.56,8.94,Debit Card,Returning
TXN14064,2023-11-25,ST02,Harborview,Northeast,Electronics,Smart Watch,3,41.14,33.7,10.0,111.09,101.1,9.99,Credit Card,New
TXN13820,2023-11-20,ST05,Magnolia Square,Southeast,Apparel,Winter Coat,7,114.75,57.47,0.0,803.25,402.29,400.96,Credit Card,Returning
TXN11032,2023-09-21,ST03,Sunset Plaza,West,Apparel,Wool Sweater,2,76.45,46.66,0.0,152.9,93.32,59.58,Debit Card,Returning
TXN12415,2023-10-29,ST02,Harborview,Northeast,Apparel,Wool Sweater,1,86.79,49.1,10.0,78.11,49.1,29.01,Mobile Payment,VIP
TXN20435,2024-04-29,ST05,Magnolia Square,Southeast,Beauty,Sunscreen SPF50,2,29.88,19.77,15.0,50.8,39.54,11.26,Credit Card,VIP
TXN28487,2024-11-07,ST01,Maple Street,Northeast,Apparel,Cotton T-Shirt,1,89.44,41.2,0.0,89.44,41.2,48.24,Credit Card,Returning
TXN4298,2023-04-09,ST05,Magnolia Square,Southeast,Electronics,Bluetooth Speaker,1,288.5,251.64,0.0,288.5,251.64,36.86,Cash,Returning
TXN24779,2024-08-05,ST03,Sunset Plaza,West,Electronics,Tablet Case,2,363.17,286.56,0.0,726.34,573.12,153.22,Mobile Payment,Returning
TXN6778,2023-06-11,ST05,Magnolia Square,Southeast,Beauty,Facial Cleanser,1,72.59,50.09,10.0,65.33,50.09,15.24,Debit Card,VIP
TXN3833,2023-03-28,ST01,Maple Street,Northeast,Electronics,Phone Charger,2,221.66,180.98,0.0,443.32,361.96,81.36,Cash,VIP
TXN11368,2023-09-30,ST01,Maple Street,Northeast,Home & Garden,LED Lamp,2,145.99,103.68,0.0,291.98,207.36,84.62,Credit Card,Returning
TXN20538,2024-05-01,ST05,Magnolia Square,Southeast,Home & Garden,LED Lamp,2,33.72,21.22,0.0,67.44,42.44,25.0,Debit Card,Returning
TXN14818,2023-12-07,ST03,Sunset Plaza,West,Groceries,Trail Mix,3,3.15,2.59,0.0,9.45,7.77,1.68,Credit Card,VIP
TXN27371,2024-10-12,ST01,Maple Street,Northeast,Electronics,USB Hub,3,166.4,140.17,0.0,499.2,420.51,78.69,Debit Card,Returning
TXN11183,2023-09-24,ST06,Riverside,Southeast,Apparel,Baseball Cap,1,94.36,44.96,0.0,94.36,44.96,49.4,Cash,New
TXN14402,2023-11-30,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,4,26.87,17.38,0.0,107.48,69.52,37.96,Credit Card,VIP
TXN8344,2023-07-15,ST03,Sunset Plaza,West,Home & Garden,Indoor Planter,2,156.75,108.93,0.0,313.5,217.86,95.64,Credit Card,Returning
TXN23412,2024-07-06,ST04,Lakeview,Midwest,Apparel,Running Shoes,2,23.16,10.61,0.0,46.32,21.22,25.1,Mobile Payment,Returning
TXN19371,2024-04-01,ST05,Magnolia Square,Southeast,Apparel,Wool Sweater,2,89.01,51.77,0.0,178.02,103.54,74.48,Debit Card,New
TXN21642,2024-05-30,ST02,Harborview,Northeast,Apparel,Denim Jacket,2,10.98,6.28,0.0,21.96,12.56,9.4,Credit Card,Returning
TXN19304,2024-03-30,ST06,Riverside,Southeast,Home & Garden,LED Lamp,2,37.18,22.15,5.0,70.64,44.3,26.34,Debit Card,Returning
TXN31381,2024-12-25,ST01,Maple Street,Northeast,Apparel,Yoga Pants,2,86.95,47.06,0.0,173.9,94.12,79.78,Credit Card,Returning
TXN10504,2023-09-06,ST05,Magnolia Square,Southeast,Home & Garden,Throw Pillow,1,59.97,35.29,0.0,59.97,35.29,24.68,Mobile Payment,VIP
TXN6438,2023-06-04,ST03,Sunset Plaza,West,Groceries,Trail Mix,4,28.08,24.11,5.0,106.72,96.44,10.28,Debit Card,Returning
TXN30512,2024-12-11,ST03,Sunset Plaza,West,Home & Garden,Wall Clock,3,163.37,106.59,0.0,490.11,319.77,170.34,Debit Card,Returning
TXN22964,2024-06-27,ST02,Harborview,Northeast,Apparel,Baseball Cap,1,119.92,64.76,5.0,113.92,64.76,49.16,Credit Card,New
TXN1721,2023-01-26,ST03,Sunset Plaza,West,Groceries,Olive Oil,3,14.78,13.25,15.0,37.68,39.75,-2.07,Credit Card,VIP
TXN15641,2023-12-20,ST02,Harborview,Northeast,Electronics,Tablet Case,3,550.93,494.7,5.0,1570.14,1484.1,86.04,Mobile Payment,VIP
TXN17729,2024-02-15,ST03,Sunset Plaza,West,Apparel,Running Shoes,2,48.35,28.35,0.0,96.7,56.7,40.0,Mobile Payment,Returning
TXN12064,2023-10-20,ST02,Harborview,Northeast,Apparel,Baseball Cap,2,109.25,64.62,0.0,218.5,129.24,89.26,Credit Card,Returning
TXN27276,2024-10-09,ST03,Sunset Plaza,West,Groceries,Trail Mix,4,8.81,7.32,0.0,35.24,29.28,5.96,Cash,New
TXN16175,2023-12-28,ST06,Riverside,Southeast,Beauty,Lip Balm Set,3,20.5,10.33,5.0,58.41,30.99,27.42,Credit Card,Returning
TXN7356,2023-06-24,ST02,Harborview,Northeast,Beauty,Lip Balm Set,1,42.78,24.27,15.0,36.36,24.27,12.09,Credit Card,New
TXN16229,2023-12-29,ST05,Magnolia Square,Southeast,Electronics,Phone Charger,6,509.36,447.04,0.0,3056.16,2682.24,373.92,Debit Card,Returning
TXN19650,2024-04-08,ST06,Riverside,Southeast,Electronics,Smart Watch,2,377.82,330.03,5.0,717.86,660.06,57.8,Credit Card,VIP
TXN30954,2024-12-18,ST03,Sunset Plaza,West,Apparel,Yoga Pants,3,15.79,9.26,0.0,47.37,27.78,19.59,Debit Card,VIP
TXN10946,2023-09-18,ST04,Lakeview,Midwest,Electronics,Laptop Stand,2,534.87,447.74,0.0,1069.74,895.48,174.26,Cash,Returning
TXN21966,2024-06-06,ST02,Harborview,Northeast,Groceries,Olive Oil,1,8.9,7.94,0.0,8.9,7.94,0.96,Credit Card,Returning
TXN12865,2023-11-05,ST06,Riverside,Southeast,Groceries,Honey Jar,4,18.28,16.81,0.0,73.12,67.24,5.88,Cash,New
TXN22432,2024-06-15,ST04,Lakeview,Midwest,Apparel,Denim Jacket,4,72.23,39.23,5.0,274.48,156.92,117.56,Debit Card,Returning
TXN12333,2023-10-27,ST02,Harborview,Northeast,Electronics,Smart Watch,4,722.1,586.82,0.0,2888.4,2347.28,541.12,Debit Card,Returning
TXN5914,2023-05-20,ST05,Magnolia Square,Southeast,Electronics,Phone Charger,1,148.21,119.76,10.0,133.39,119.76,13.63,Credit Card,Returning
TXN16508,2024-01-04,ST06,Riverside,Southeast,Home & Garden,LED Lamp,2,74.06,47.72,0.0,148.12,95.44,52.68,Credit Card,New
TXN10242,2023-08-31,ST05,Magnolia Square,Southeast,Beauty,Hair Serum,3,24.44,12.43,0.0,73.32,37.29,36.03,Debit Card,VIP
TXN9695,2023-08-16,ST06,Riverside,Southeast,Electronics,Laptop Stand,4,518.01,408.24,5.0,1968.44,1632.96,335.48,Debit Card,Returning
TXN14244,2023-11-27,ST06,Riverside,Southeast,Groceries,Organic Coffee,2,24.71,21.03,0.0,49.42,42.06,7.36,Debit Card,New
TXN30071,2024-12-03,ST06,Riverside,Southeast,Apparel,Running Shoes,3,109.76,66.81,0.0,329.28,200.43,128.85,Debit Card,VIP
TXN4377,2023-04-11,ST06,Riverside,Southeast,Home & Garden,Garden Hose,2,69.97,40.82,0.0,139.94,81.64,58.3,Credit Card,Returning
TXN12894,2023-11-06,ST04,Lakeview,Midwest,Electronics,Phone Charger,2,149.21,111.93,0.0,298.42,223.86,74.56,Credit Card,New
TXN21079,2024-05-14,ST06,Riverside,Southeast,Apparel,Denim Jacket,4,46.24,22.53,0.0,184.96,90.12,94.84,Credit Card,New
TXN2222,2023-02-11,ST04,Lakeview,Midwest,Groceries,Trail Mix,2,35.2,29.61,10.0,63.36,59.22,4.14,Credit Card,Returning
TXN29300,2024-11-21,ST04,Lakeview,Midwest,Apparel,Wool Sweater,1,118.18,71.71,0.0,118.18,71.71,46.47,Credit Card,Returning
TXN18729,2024-03-15,ST06,Riverside,Southeast,Home & Garden,Garden Hose,2,107.78,59.61,0.0,215.56,119.22,96.34,Mobile Payment,Returning
TXN28201,2024-11-02,ST04,Lakeview,Midwest,Apparel,Denim Jacket,6,37.08,18.28,0.0,222.48,109.68,112.8,Debit Card,New
TXN2737,2023-03-01,ST02,Harborview,Northeast,Electronics,Tablet Case,6,487.75,438.04,0.0,2926.5,2628.24,298.26,Mobile Payment,Returning
TXN27676,2024-10-20,ST01,Maple Street,Northeast,Groceries,Sparkling Water,1,22.49,19.56,0.0,22.49,19.56,2.93,Mobile Payment,Returning
TXN17844,2024-02-19,ST02,Harborview,Northeast,Beauty,Facial Cleanser,5,36.48,24.74,0.0,182.4,123.7,58.7,Mobile Payment,VIP
TXN24893,2024-08-08,ST03,Sunset Plaza,West,Electronics,Tablet Case,3,487.32,416.92,10.0,1315.77,1250.76,65.01,Credit Card,Returning
TXN1315,2023-01-12,ST03,Sunset Plaza,West,Groceries,Honey Jar,1,32.5,26.66,10.0,29.25,26.66,2.59,Debit Card,VIP
TXN2235,2023-02-11,ST06,Riverside,Southeast,Beauty,Lip Balm Set,6,73.25,38.39,0.0,439.5,230.34,209.16,Credit Card,New
TXN29180,2024-11-19,ST01,Maple Street,Northeast,Groceries,Pasta Pack,4,14.91,13.61,15.0,50.68,54.44,-3.76,Credit Card,New
TXN22506,2024-06-17,ST01,Maple Street,Northeast,Beauty,Shampoo Bottle,4,83.65,46.04,0.0,334.6,184.16,150.44,Debit Card,Returning
TXN24364,2024-07-27,ST01,Maple Street,Northeast,Groceries,Olive Oil,1,13.0,10.77,0.0,13.0,10.77,2.23,Credit Card,Returning
TXN26230,2024-09-10,ST03,Sunset Plaza,West,Beauty,Lip Balm Set,4,66.12,37.2,0.0,264.48,148.8,115.68,Credit Card,Returning
TXN2034,2023-02-05,ST02,Harborview,Northeast,Groceries,Granola Bars,6,16.37,13.74,0.0,98.22,82.44,15.78,Credit Card,New
TXN30215,2024-12-06,ST03,Sunset Plaza,West,Groceries,Granola Bars,1,21.3,18.51,10.0,19.17,18.51,0.66,Credit Card,Returning
TXN5707,2023-05-15,ST03,Sunset Plaza,West,Home & Garden,Patio Chair,4,92.22,61.88,15.0,313.56,247.52,66.04,Credit Card,New
TXN24052,2024-07-20,ST04,Lakeview,Midwest,Groceries,Honey Jar,2,36.34,32.71,0.0,72.68,65.42,7.26,Credit Card,Returning
TXN12883,2023-11-06,ST02,Harborview,Northeast,Apparel,Running Shoes,1,72.69,41.99,10.0,65.42,41.99,23.43,Credit Card,New
TXN6166,2023-05-28,ST01,Maple Street,Northeast,Apparel,Running Shoes,2,108.65,70.55,20.0,173.84,141.1,32.74,Credit Card,Returning
TXN18292,2024-03-04,ST03,Sunset Plaza,West,Apparel,Running Shoes,3,77.22,37.43,0.0,231.66,112.29,119.37,Credit Card,New
TXN24708,2024-08-03,ST06,Riverside,Southeast,Groceries,Organic Coffee,1,26.7,22.42,,26.7,22.42,4.28,Credit Card,New
TXN11332,2023-09-29,ST01,Maple Street,Northeast,Beauty,Lip Balm Set,3,31.76,20.5,0.0,95.28,61.5,33.78,Debit Card,New
TXN21643,2024-05-30,ST02,Harborview,Northeast,Groceries,Granola Bars,4,19.74,17.72,0.0,78.96,70.88,8.08,Mobile Payment,Returning
TXN25952,2024-09-03,ST01,Maple Street,Northeast,Electronics,Bluetooth Speaker,2,549.73,468.0,10.0,989.52,936.0,53.52,Mobile Payment,VIP
TXN29659,2024-11-27,ST02,Harborview,Northeast,Home & Garden,Patio Chair,1,190.5,124.99,0.0,190.5,124.99,65.51,Cash,New
TXN6679,2023-06-09,ST05,Magnolia Square,Southeast,Electronics,Tablet Case,2,396.05,330.65,0.0,792.1,661.3,130.8,Credit Card,New
TXN3986,2023-04-01,ST04,Lakeview,Midwest,Electronics,Phone Charger,4,348.22,275.66,10.0,1253.6,1102.64,150.96,Credit Card,New
TXN15755,2023-12-22,ST01,Maple Street,Northeast,Home & Garden,Storage Bin,5,139.95,89.38,0.0,699.75,446.9,252.85,Credit Card,New
TXN11615,2023-10-06,ST03,Sunset Plaza,West,Groceries,Trail Mix,2,38.61,35.06,0.0,77.22,70.12,7.1,Debit Card,Returning
TXN28066,2024-10-30,ST06,Riverside,Southeast,Apparel,Winter Coat,3,107.67,64.41,10.0,290.7,193.23,97.47,Credit Card,New
TXN5700,2023-05-15,ST02,Harborview,Northeast,Electronics,Tablet Case,2,676.65,521.73,0.0,1353.3,1043.46,309.84,Cash,New
TXN13220,2023-11-11,ST06,Riverside,Southeast,Electronics,Wireless Earbuds,1,427.47,332.8,0.0,427.47,332.8,94.67,Credit Card,New
TXN7042,2023-06-18,ST01,Maple Street,Northeast,Groceries,Granola Bars,3,3.44,2.95,0.0,10.32,8.85,1.47,Credit Card,VIP
TXN11058,2023-09-22,ST01,Maple Street,Northeast,Home & Garden,Storage Bin,1,220.61,136.77,0.0,220.61,136.77,83.84,Cash,New
TXN8257,2023-07-13,ST02,Harborview,Northeast,Apparel,Wool Sweater,4,75.08,45.12,0.0,300.32,180.48,119.84,Debit Card,Returning
TXN31162,2024-12-22,ST01,Maple Street,Northeast,Electronics,USB Hub,3,414.38,343.62,0.0,1243.14,1030.86,212.28,Credit Card,New
TXN28378,2024-11-05,ST01,Maple Street,Northeast,Apparel,Casual Sneakers,1,71.41,38.49,0.0,71.41,38.49,32.92,Debit Card,Returning
TXN5929,2023-05-21,ST01,Maple Street,Northeast,Electronics,Smart Watch,1,665.12,533.77,0.0,665.12,533.77,131.35,Cash,New
TXN13978,2023-11-23,ST05,Magnolia Square,Southeast,Apparel,Wool Sweater,2,114.57,64.77,0.0,229.14,129.54,99.6,Credit Card,Returning
TXN10810,2023-09-14,ST03,Sunset Plaza,West,Apparel,Yoga Pants,4,39.74,25.71,0.0,158.96,102.84,56.12,Credit Card,Returning
TXN31767,2024-12-31,ST04,Lakeview,Midwest,Electronics,Bluetooth Speaker,3,170.65,129.62,0.0,511.95,388.86,123.09,Cash,New
TXN28355,2024-11-04,ST05,Magnolia Square,Southeast,Groceries,Greek Yogurt,1,18.44,16.5,0.0,18.44,16.5,1.94,Credit Card,Returning
TXN25245,2024-08-17,ST02,Harborview,Northeast,Electronics,Phone Charger,1,281.31,229.79,0.0,281.31,229.79,51.52,Mobile Payment,New
TXN15235,2023-12-13,ST05,Magnolia Square,Southeast,Electronics,Laptop Stand,1,238.88,196.47,5.0,226.94,196.47,30.47,Credit Card,Returning
TXN13304,2023-11-13,ST01,Maple Street,Northeast,Home & Garden,LED Lamp,1,138.73,77.43,10.0,124.86,77.43,47.43,Mobile Payment,New
TXN28044,2024-10-30,ST02,Harborview,Northeast,Electronics,Phone Charger,5,797.16,612.75,0.0,3985.8,3063.75,922.05,Cash,Returning
TXN9862,2023-08-20,ST06,Riverside,Southeast,Electronics,USB Hub,4,788.79,613.82,0.0,3155.16,2455.28,699.88,Credit Card,VIP
TXN24294,2024-07-25,ST04,Lakeview,Midwest,Groceries,Granola Bars,4,12.09,10.37,5.0,45.96,41.48,4.48,Credit Card,VIP
TXN17894,2024-02-21,ST02,Harborview,Northeast,Apparel,Wool Sweater,2,81.47,39.41,0.0,162.94,78.82,84.12,Credit Card,New
TXN22017,2024-06-07,ST02,Harborview,Northeast,Apparel,Denim Jacket,2,31.02,14.66,10.0,55.84,29.32,26.52,credit card,Returning
TXN26860,2024-09-27,ST06,Riverside,Southeast,Groceries,Honey Jar,2,10.11,8.71,0.0,20.22,17.42,2.8,Cash,New
TXN23253,2024-07-03,ST01,Maple Street,Northeast,Beauty,Facial Cleanser,1,81.65,45.01,10.0,73.49,45.01,28.48,Credit Card,Returning
TXN27985,2024-10-28,ST03,Sunset Plaza,West,Apparel,Baseball Cap,2,67.34,42.7,5.0,127.94,85.4,42.54,Mobile Payment,Returning
TXN12388,2023-10-28,ST04,Lakeview,Midwest,Beauty,Sunscreen SPF50,6,31.24,17.08,0.0,187.44,102.48,84.96,Credit Card,Returning
TXN9212,2023-08-04,ST03,Sunset Plaza,West,Apparel,Winter Coat,5,70.81,34.98,0.0,354.05,174.9,179.15,Cash,Returning
TXN10851,2023-09-15,ST06,Riverside,Southeast,Home & Garden,Throw Pillow,2,217.34,127.79,0.0,434.68,255.58,179.1,Debit Card,Returning
TXN15915,2023-12-24,ST03,Sunset Plaza,West,Home & Garden,Ceramic Vase,1,240.2,151.95,5.0,228.19,151.95,76.24,Credit Card,Returning
TXN18297,2024-03-04,ST04,Lakeview,Midwest,Apparel,Denim Jacket,2,42.16,26.75,0.0,84.32,53.5,30.82,Debit Card,Returning
TXN10383,2023-09-03,ST06,Riverside,Southeast,Home & Garden,Garden Hose,1,197.7,122.64,0.0,197.7,122.64,75.06,Credit Card,New
TXN5404,2023-05-07,ST01,Maple Street,Northeast,Home & Garden,Wall Clock,2,172.78,123.52,5.0,328.28,247.04,81.24,Credit Card,VIP
TXN17486,2024-02-07,ST02,Harborview,Northeast,Home & Garden,Storage Bin,1,176.87,131.08,0.0,176.87,131.08,45.79,Credit Card,Returning
TXN29131,2024-11-18,ST01,Maple Street,Northeast,Electronics,Laptop Stand,1,417.72,314.68,15.0,355.06,314.68,40.38,Debit Card,New
TXN8770,2023-07-24,ST05,Magnolia Square,Southeast,Apparel,Yoga Pants,3,37.32,21.91,0.0,111.96,65.73,46.23,Credit Card,New
TXN31215,2024-12-22,ST04,Lakeview,Midwest,Home & Garden,Patio Chair,1,92.8,65.76,0.0,92.8,65.76,27.04,Cash,New
TXN6475,2023-06-05,ST01,Maple Street,Northeast,Beauty,Face Moisturizer,1,66.25,39.18,0.0,66.25,39.18,27.07,Credit Card,VIP
TXN8213,2023-07-11,ST06,Riverside,Southeast,Apparel,Yoga Pants,3,94.02,44.37,0.0,282.06,133.11,148.95,Credit Card,Returning
TXN3630,2023-03-23,ST01,Maple Street,Northeast,Electronics,Tablet Case,4,657.09,583.15,0.0,2628.36,2332.6,295.76,Debit Card,New
TXN23113,2024-06-30,ST02,Harborview,Northeast,Beauty,Face Moisturizer,4,33.66,17.88,0.0,134.64,71.52,63.12,Debit Card,Returning
TXN20930,2024-05-11,ST01,Maple Street,Northeast,Groceries,Trail Mix,5,26.98,23.54,0.0,134.9,117.7,17.2,Credit Card,Returning
TXN17825,2024-02-18,ST04,Lakeview,Midwest,Groceries,Sparkling Water,2,24.18,19.91,0.0,48.36,39.82,8.54,Credit Card,Returning
TXN6806,2023-06-12,ST02,Harborview,Northeast,Groceries,Greek Yogurt,4,15.05,13.7,0.0,60.2,54.8,5.4,Debit Card,Returning
TXN2342,2023-02-15,ST05,Magnolia Square,Southeast,Home & Garden,Ceramic Vase,2,95.36,68.74,0.0,190.72,137.48,53.24,Debit Card,Returning
TXN20255,2024-04-25,ST02,Harborview,Northeast,Groceries,Greek Yogurt,1,32.61,26.8,5.0,30.98,26.8,4.18,Credit Card,New
TXN21007,2024-05-12,ST05,Magnolia Square,Southeast,Electronics,Laptop Stand,2,60.5,45.52,0.0,121.0,91.04,29.96,Mobile Payment,New
TXN31104,2024-12-21,ST01,Maple Street,Northeast,Groceries,Olive Oil,1,6.12,5.4,0.0,6.12,5.4,0.72,Cash,Returning
TXN23524,2024-07-08,ST06,Riverside,Southeast,Electronics,Wireless Earbuds,1,598.86,466.15,15.0,509.03,466.15,42.88,Credit Card,Returning
TXN17814,2024-02-17,ST06,Riverside,Southeast,Groceries,Organic Coffee,3,9.51,8.23,0.0,28.53,24.69,3.84,Credit Card,Returning
TXN14520,2023-12-02,ST05,Magnolia Square,Southeast,Apparel,Yoga Pants,2,113.31,70.18,0.0,226.62,140.36,86.26,Credit Card,Returning
TXN28461,2024-11-06,ST04,Lakeview,Midwest,Apparel,Cotton T-Shirt,1,56.75,28.09,5.0,53.91,28.09,25.82,Credit Card,Returning
TXN29782,2024-11-29,ST03,Sunset Plaza,West,Beauty,Body Lotion,2,47.29,30.45,0.0,94.58,60.9,33.68,Credit Card,Returning
TXN11585,2023-10-05,ST04,Lakeview,Midwest,Electronics,Gaming Mouse,2,112.15,99.16,10.0,201.88,198.32,3.56,Mobile Payment,Returning
TXN15465,2023-12-17,ST02,Harborview,Northeast,Apparel,Yoga Pants,3,107.39,55.94,0.0,322.17,167.82,154.35,Debit Card,VIP
TXN8440,2023-07-17,ST02,Harborview,Northeast,Groceries,Granola Bars,3,14.86,13.23,0.0,44.58,39.69,4.89,Credit Card,Returning
